sub cond rt
60 1 0.524005
60 1 0.394818
60 1 0.450287
60 2 0.476458
60 2 0.517247
60 2 0.606938
60 2 0.514488
60 1 0.449114
60 2 0.611235
60 2 0.532485
60 1 0.399931
60 1 0.470789
60 1 0.407581
60 2 0.581835
60 2 0.450665
60 2 0.548113
60 1 0.513239
60 1 0.528775
60 1 0.431578
60 1 0.570349
60 1 0.551204
60 2 0.468687
60 2 0.541527
60 1 0.455832
60 2 0.545065
60 2 0.598253
60 1 0.51296
60 1 0.608438
60 1 0.467917
60 2 0.452737
60 1 1.093215
60 2 0.597591
60 1 0.457745
60 2 0.508803
60 2 0.468288
60 1 0.501084
60 1 0.39567
60 1 0.407679
60 1 0.397241
60 1 0.441332
60 1 0.408212
60 1 0.395652
60 2 0.515849
60 2 0.44233
60 2 0.428469
60 1 0.399218
60 2 0.595367
60 1 0.40565
60 2 0.490074
60 1 0.650216
60 2 0.565299
60 2 0.410768
60 2 0.49423
60 2 0.49188
60 1 0.434998
60 2 0.845121
60 2 0.591394
60 1 0.467613
60 1 0.597182
60 2 0.561367
60 2 0.622667
60 1 0.560364
60 2 0.629884
60 2 0.432714
60 1 0.45148
60 1 0.404922
60 1 0.436914
60 2 0.543002
60 2 0.447496
60 2 0.573042
60 1 0.430508
60 1 0.465345
60 1 0.423018
60 1 0.473819
60 2 0.537578
60 2 0.468817
60 2 0.501591
60 1 0.509067
60 1 0.420569
60 1 0.622377
60 2 0.457193
60 1 0.442636
60 2 0.47678
60 1 0.589613
60 2 0.489805
60 2 0.737908
60 1 0.498258
60 1 0.418841
60 1 0.523346
60 2 0.535022
60 1 0.437162
60 2 0.529132
60 2 0.726118
60 2 0.661024
60 1 0.582574
60 1 0.499393
60 2 0.635546
60 1 0.516824
60 1 0.524208
60 1 0.571035
60 1 0.690745
60 1 0.618973
60 2 0.837842
60 2 0.472121
60 2 0.552902
60 2 0.554252
60 2 0.524046
60 1 0.578873
60 2 0.689202
60 2 0.537368
60 2 0.614595
60 2 0.538106
60 2 0.600269
60 1 0.43899
60 1 0.49526
60 1 0.502885
60 2 0.502353
60 1 0.464552
60 1 0.642045
60 2 0.56424
61 2 0.414395
61 1 0.343255
61 1 0.542775
61 1 0.468942
61 1 0.365714
61 2 0.427147
61 1 0.340888
61 1 0.54656
61 1 0.403468
61 2 0.366892
61 1 0.492327
61 2 0.42843
61 2 0.454241
61 2 0.435098
61 2 0.541205
61 2 0.331355
61 1 0.354133
61 1 0.586146
61 1 0.386672
61 2 0.486805
61 2 0.364412
61 1 0.456588
61 1 0.489016
61 2 0.473165
61 1 0.393931
61 1 0.429498
61 1 0.528323
61 2 0.416942
61 2 0.34713
61 1 0.385208
61 2 0.445268
61 1 0.429629
61 2 0.429119
61 2 0.422915
61 2 0.409736
61 1 0.349098
61 1 0.379183
61 1 0.359993
61 2 0.365387
61 2 0.338815
61 2 0.403416
61 2 0.396339
61 2 0.456441
61 2 0.318616
61 1 0.357365
61 1 0.281881
61 1 0.378543
61 1 0.413335
61 1 0.360337
61 2 0.409867
61 2 0.476283
61 1 0.325828
61 1 0.348631
61 2 0.514652
61 1 0.402109
61 2 0.437684
61 1 0.339221
61 2 0.473363
61 1 0.482122
61 1 0.606336
61 2 0.481857
61 1 0.369714
61 2 0.41519
61 2 0.530714
61 2 0.444205
61 1 0.390372
61 2 0.450423
61 1 0.379864
61 1 0.415654
61 2 0.52848
61 1 0.420075
61 2 0.302804
61 2 0.350217
61 2 0.410197
61 1 0.549747
61 1 0.387909
61 2 0.399988
61 2 0.46565
61 1 0.448355
61 1 0.443875
61 1 0.445978
61 2 0.601598
61 2 0.453072
61 2 0.406548
61 1 0.344984
61 1 0.343043
61 1 0.397106
61 1 0.36922
61 1 0.437952
61 2 0.504077
61 2 0.327557
61 1 0.346811
61 2 0.399436
61 2 1.147516
61 1 0.48003
61 1 0.416774
61 1 0.516258
61 2 0.539735
61 1 0.489831
61 2 0.513968
61 1 0.432481
61 2 0.338764
61 2 0.440809
61 1 0.506962
61 1 0.458448
61 1 0.523883
61 1 0.387163
61 1 0.407223
61 1 0.402134
61 1 0.549579
61 2 0.647894
61 2 0.570059
61 2 0.445879
61 1 0.431995
61 2 0.354744
61 1 0.448977
61 2 0.421187
61 1 0.359927
61 2 0.418134
61 2 0.476894
61 2 0.396645
61 1 0.448726
61 2 0.425848
61 2 0.364639
61 1 0.418081
61 1 0.389051
61 2 0.417114
61 2 0.485998
61 1 0.431261
61 2 0.514052
61 2 0.409516
61 1 0.372972
61 1 0.409688
61 1 0.497885
61 2 0.553985
61 2 0.388153
61 2 0.447647
61 1 0.425956
61 1 0.380688
61 1 0.423922
61 2 0.514719
61 2 0.45117
61 2 0.347611
61 1 0.345687
61 1 0.375797
61 1 0.356501
61 2 0.369927
61 1 0.39066
61 2 0.75479
61 1 0.45642
61 2 0.462534
61 1 0.348421
61 1 0.468001
61 1 0.395673
61 2 0.465549
61 1 0.347022
61 2 0.365149
61 2 0.38602
61 2 0.366095
61 1 0.347517
61 1 0.40964
61 2 0.461076
61 1 0.461447
61 1 0.358911
61 1 0.436398
61 1 0.409942
61 1 0.365254
61 2 0.418733
61 2 0.437538
61 2 0.486685
61 2 0.430257
61 2 0.425967
61 1 0.348758
61 2 0.664731
61 2 0.602269
61 2 0.365279
61 2 0.426715
61 2 0.36549
61 1 0.341961
61 1 0.374835
61 1 0.415695
61 2 0.411128
61 1 0.501446
61 1 0.419899
61 2 0.774755
62 1 0.582035
62 1 0.634032
62 1 0.452198
62 1 0.469657
62 2 0.590489
62 1 0.522684
62 1 0.593732
62 1 0.526282
62 2 0.589168
62 1 0.601356
62 2 0.540866
62 2 0.595034
62 2 0.551186
62 2 0.596705
62 1 0.552878
62 1 0.589529
62 1 0.417409
62 2 0.484229
62 2 0.513845
62 2 0.417319
62 1 0.420086
62 1 0.598887
62 2 0.458011
62 1 0.403476
62 1 0.485899
62 2 0.547507
62 2 0.54566
62 1 0.695736
62 2 0.576023
62 1 0.382415
62 2 0.560676
62 2 0.510146
62 2 0.436638
62 1 0.414743
62 1 0.426146
62 2 0.455062
62 2 0.432501
62 2 0.596854
62 2 0.479926
62 2 0.592696
62 2 0.426337
62 1 0.413197
62 1 0.472607
62 1 0.464377
62 1 0.391588
62 1 0.636328
62 2 0.434668
62 2 0.436786
62 1 0.530094
62 1 0.384928
62 2 0.685022
62 1 0.533225
62 2 0.535806
62 1 0.497728
62 2 0.449918
62 1 0.388001
62 2 0.536157
62 1 0.502305
62 2 0.693773
62 1 0.565946
62 2 0.47398
62 2 0.642799
62 2 0.486474
62 1 0.542595
62 2 0.39676
62 1 0.584848
62 1 0.805038
62 1 0.535993
62 2 0.470173
62 2 0.422954
62 2 0.493237
62 2 0.73239
62 1 0.398121
62 2 0.562231
62 2 0.788638
62 1 0.557503
62 1 0.717115
62 1 0.436007
62 2 0.598289
62 2 0.466405
62 2 0.531874
62 1 0.497719
62 1 0.513833
62 1 0.58531
62 1 0.501466
62 1 0.468966
62 2 0.533764
62 2 0.619937
62 1 0.437888
62 2 0.641548
62 2 0.467732
62 1 0.4019
62 1 0.581395
62 1 0.530226
62 2 0.401019
62 1 0.412467
62 2 0.415911
62 1 0.435344
62 2 0.486808
62 2 0.45491
62 1 0.456375
62 1 0.385883
62 1 0.420102
62 1 0.62992
62 1 0.579527
62 1 0.472315
62 2 0.603928
62 2 0.575458
62 2 0.508276
62 1 0.426839
62 2 0.517561
62 1 0.471121
62 2 0.433169
62 1 0.474889
62 2 0.411166
62 2 0.534553
62 2 0.508774
62 2 0.656434
62 1 0.497986
62 2 0.514087
62 2 0.42556
62 1 0.45933
62 2 0.568381
62 2 0.507999
62 1 0.435024
62 2 0.380186
62 2 0.512905
62 1 0.544384
62 1 0.414557
62 1 0.466806
62 2 0.620228
62 2 1.293808
62 1 0.904277
62 1 0.871921
62 1 0.45885
62 1 0.484278
62 2 0.491408
62 2 0.411288
62 1 0.424224
62 1 0.365069
62 2 0.577513
62 1 0.430342
62 2 0.409095
62 1 0.508532
62 2 0.470817
62 1 0.476857
62 1 0.469057
62 2 0.44722
62 1 0.505322
62 2 0.528566
62 2 0.573545
62 2 0.52236
62 1 0.521194
62 1 0.512046
62 2 0.495477
62 1 0.455597
62 1 0.449045
62 1 0.450184
62 1 0.481797
62 1 0.554584
62 2 0.472051
62 2 0.464901
62 2 0.498279
62 2 0.746964
62 2 0.540757
62 1 0.514879
62 2 0.519151
62 2 0.509927
62 2 0.5397
62 2 0.561879
62 2 0.519329
62 1 0.485653
62 1 0.444256
62 1 0.583165
62 2 0.579982
62 1 0.505918
62 1 0.457406
62 2 0.465822
63 2 0.524449
63 1 0.405363
63 1 0.753744
63 1 0.526299
63 1 0.477096
63 2 0.605903
63 1 0.553403
63 1 0.626229
63 2 0.500041
63 1 0.532206
63 2 0.539008
63 2 0.617171
63 2 0.612141
63 2 1.007646
63 2 0.962331
63 1 0.559947
63 1 0.687512
63 1 0.518074
63 2 0.612892
63 2 0.583181
63 2 0.644051
63 1 0.686226
63 1 0.526433
63 2 0.717234
63 1 0.555119
63 1 0.540146
63 1 0.498277
63 2 0.472636
63 2 0.695661
63 1 0.670877
63 2 0.88774
63 1 0.639665
63 2 0.700746
63 2 1.128197
63 1 0.919258
63 1 0.646171
63 1 1.12041
63 2 0.615452
63 2 0.618971
63 2 0.646898
63 2 0.486928
63 2 0.617311
63 1 0.443131
63 1 0.645238
63 1 0.767473
63 1 0.412312
63 2 1.095915
63 2 0.768229
63 1 0.708303
63 1 0.675856
63 2 0.476707
63 1 0.773518
63 2 0.550034
63 1 0.533804
63 2 0.571951
63 1 0.496789
63 1 0.515002
63 2 0.49047
63 1 0.417606
63 2 0.53121
63 2 0.593987
63 2 0.436296
63 1 0.518413
63 2 0.485249
63 1 0.661394
63 1 0.485917
63 2 0.607497
63 1 0.572405
63 2 0.569317
63 2 0.654097
63 2 0.786135
63 2 0.790415
63 2 0.826647
63 1 0.725578
63 1 0.46845
63 2 0.581246
63 2 0.48404
63 1 0.49978
63 1 0.574003
63 1 0.594851
63 2 0.607579
63 2 0.75503
63 2 0.488606
63 1 0.496746
63 1 0.456888
63 1 0.44234
63 1 0.476442
63 2 0.705297
63 2 0.527855
63 1 0.452826
63 2 0.568214
63 1 0.49995
63 1 0.524129
63 1 0.674919
63 1 0.563949
63 2 0.832462
63 1 0.507349
63 2 0.543248
63 2 0.805405
63 1 0.47298
63 1 0.713814
63 1 0.720426
63 1 0.55476
63 1 0.568242
63 1 0.466623
63 1 0.492083
63 2 0.688878
63 2 0.480988
63 2 0.561789
63 1 0.679293
63 2 0.656096
63 1 0.599169
63 2 0.545726
63 1 0.663889
63 2 0.607603
63 2 0.571112
63 2 0.57592
63 2 0.528913
63 1 0.551721
63 2 0.637204
63 2 0.46339
63 1 0.448838
63 1 0.416422
63 2 1.586896
63 1 0.628684
63 2 0.575541
63 2 0.66034
63 1 0.573884
63 1 0.521683
63 1 0.635379
63 2 0.661539
63 2 0.583957
63 2 0.61032
63 1 0.746388
63 1 0.496615
63 1 0.351802
63 1 0.476185
63 2 0.404984
63 2 0.444707
63 2 0.598813
63 1 0.410983
63 1 0.430394
63 2 0.540245
63 1 0.378381
63 2 0.431169
63 1 0.521947
63 2 0.46475
63 2 0.602217
63 1 0.609816
63 1 0.365761
63 1 0.382057
63 2 0.628269
63 1 0.439113
63 2 0.393674
63 2 0.540575
63 2 0.49073
63 1 0.546856
63 1 0.513009
63 2 0.672443
63 1 0.60937
63 1 0.603836
63 1 0.591363
63 1 0.52366
63 1 0.650376
63 2 0.843972
63 2 0.670254
63 2 0.567131
63 2 0.467049
63 2 0.61545
63 1 0.466954
63 2 0.589894
63 2 0.586018
63 2 0.468192
63 2 0.765007
63 2 0.570532
63 1 0.47249
63 1 0.58162
63 1 0.624583
63 2 0.563466
63 1 0.530923
63 1 0.609698
63 2 0.557256
64 2 0.570351
64 1 0.494692
64 1 0.4377
64 1 0.478845
64 1 0.439658
64 2 0.561776
64 1 0.495281
64 1 0.4884
64 1 0.466356
64 1 0.373966
64 2 0.586742
64 2 0.406933
64 2 0.525834
64 2 0.444701
64 2 0.582844
64 1 0.42668
64 1 0.395905
64 1 0.369787
64 2 0.661456
64 2 0.355776
64 2 0.449257
64 1 0.419374
64 1 0.486192
64 2 0.510324
64 1 0.421807
64 1 0.475064
64 1 0.531851
64 2 0.367471
64 2 0.440365
64 1 0.426507
64 2 0.357268
64 1 0.387338
64 2 0.434942
64 2 0.469051
64 2 0.629857
64 1 0.400781
64 1 0.412241
64 1 0.486685
64 2 0.426278
64 2 0.500542
64 2 0.417582
64 2 0.524309
64 2 0.389891
64 1 0.378007
64 1 0.358817
64 1 0.52909
64 1 0.448044
64 2 0.382267
64 1 0.42792
64 1 0.374712
64 2 0.386516
64 1 0.486628
64 2 0.476745
64 1 0.501727
64 1 0.472356
64 2 0.409142
64 2 0.465397
64 1 0.39486
64 2 0.571833
64 2 0.424705
64 2 0.448592
64 1 0.34671
64 2 0.368792
64 1 0.533624
64 1 0.340422
64 2 0.480045
64 1 0.331959
64 2 0.532961
64 2 0.579176
64 2 0.648031
64 2 0.490269
64 1 0.498475
64 1 0.434544
64 2 0.491718
64 2 0.569509
64 1 0.496247
64 1 0.427277
64 1 0.558081
64 2 0.464448
64 2 0.482742
64 1 0.643569
64 1 0.485759
64 1 0.437937
64 1 0.551081
64 1 0.46061
64 2 0.630058
64 2 0.520899
64 1 0.40255
64 2 0.453695
64 2 0.359176
64 1 0.350348
64 1 0.476402
64 1 0.341247
64 2 0.442352
64 1 0.340474
64 2 0.490546
64 1 0.394743
64 2 0.534477
64 1 0.430803
64 1 0.352623
64 1 0.342026
64 1 0.436927
64 1 0.359018
64 1 0.481295
64 2 0.540731
64 2 0.46687
64 2 0.436344
64 1 0.678486
64 2 0.431367
64 1 0.472293
64 2 0.550827
64 1 0.444373
64 2 0.489938
64 2 0.410086
64 2 0.413535
64 2 0.834126
64 1 0.404446
64 2 0.375869
64 2 0.452697
64 1 0.430117
64 1 0.36306
64 2 0.496472
64 2 0.485743
64 1 0.441383
64 2 0.571498
64 2 0.496365
64 1 0.480508
64 1 0.443273
64 2 0.429361
64 2 0.439103
64 2 0.434779
64 1 0.445572
64 1 0.623697
64 1 0.481053
64 1 0.433849
64 2 0.459999
64 2 0.378888
64 2 0.415651
64 1 0.507122
64 1 0.354628
64 1 0.400027
64 2 0.580185
64 2 0.601504
64 1 0.389022
64 2 0.449154
64 2 0.459267
64 1 0.514184
64 1 0.392402
64 1 0.423843
64 2 0.484033
64 1 0.348247
64 2 0.350446
64 2 0.473102
64 2 0.433874
64 1 0.396034
64 1 0.600164
64 2 0.468329
64 1 0.453136
64 1 0.414625
64 1 0.43411
64 1 0.47235
64 1 0.528152
64 2 0.425116
64 2 0.371929
64 2 0.372117
64 2 0.512299
64 1 0.503832
64 2 0.44833
64 2 0.41849
64 2 0.552549
64 2 0.406039
64 2 0.473533
64 1 0.373798
64 1 0.55937
64 1 0.563049
64 2 0.567598
64 1 0.422775
64 1 0.449567
64 2 0.499676
65 2 0.748251
65 1 0.668074
65 1 0.605958
65 1 0.729488
65 1 0.591413
65 2 0.851577
65 1 0.82925
65 1 1.045887
65 1 0.513795
65 2 0.544331
65 1 0.598465
65 2 0.690676
65 2 0.810891
65 2 0.902845
65 2 0.998513
65 2 0.578845
65 1 0.542697
65 1 0.738275
65 1 0.547003
65 2 0.609239
65 2 0.621785
65 2 0.672627
65 1 0.657528
65 1 0.66709
65 2 0.563973
65 1 0.464496
65 1 0.621427
65 1 0.496302
65 2 0.629306
65 2 0.524521
65 1 0.58637
65 2 0.982586
65 1 0.952132
65 2 0.526004
65 2 0.877153
65 1 0.93417
65 1 0.788478
65 1 0.608779
65 2 1.460333
65 2 1.206196
65 2 0.603257
65 2 1.081807
65 2 0.863475
65 1 0.505063
65 1 0.672585
65 1 1.265499
65 1 0.862847
65 1 0.73181
65 2 0.594976
65 2 0.511162
65 1 1.219185
65 1 0.878308
65 2 0.727285
65 1 0.454195
65 2 0.636152
65 1 0.669344
65 2 1.070284
65 1 0.53536
65 2 0.996522
65 1 1.400874
65 2 0.612719
65 1 0.784254
65 2 0.700118
65 2 0.58116
65 1 0.722003
65 2 0.680921
65 1 1.673856
65 1 0.651116
65 2 1.604281
65 1 0.61377
65 2 0.657329
65 2 0.986894
65 2 1.382146
65 2 0.779328
65 2 0.759257
65 1 0.636853
65 1 1.031068
65 2 0.498103
65 2 0.617336
65 1 0.652999
65 1 0.710826
65 1 0.654378
65 2 0.800924
65 2 0.804525
65 2 1.807216
65 1 0.563172
65 1 1.704735
65 1 0.648674
65 1 0.8989
65 1 1.011197
65 2 1.781929
65 2 0.779249
65 1 0.60857
65 2 0.63271
65 2 0.635591
65 1 0.678087
65 1 0.510978
65 1 0.662477
65 2 0.632033
65 1 0.738919
65 2 0.600202
65 1 0.772382
65 2 0.619902
65 2 0.718753
65 1 0.565713
65 1 0.539231
65 1 0.632426
65 1 0.775479
65 1 1.980496
65 1 0.810684
65 1 0.550354
65 2 1.203813
65 2 0.679547
65 2 0.512392
65 1 0.527936
65 2 0.566783
65 1 1.373241
65 2 0.94022
65 1 0.738575
65 2 0.709637
65 2 0.580211
65 2 0.641068
65 2 0.584168
65 1 0.532328
65 2 0.635218
65 2 0.629403
65 1 0.552253
65 1 0.759688
65 2 0.669333
65 2 0.73936
65 1 0.537842
65 2 1.247158
65 2 0.729487
65 1 0.496377
65 1 0.57659
65 1 0.572527
65 2 0.753319
65 2 0.733093
65 2 0.768888
65 1 0.693545
65 1 0.677779
65 1 0.553048
65 1 1.069604
65 2 0.630637
65 2 0.534308
65 2 0.67652
65 1 0.693421
65 1 1.004635
65 1 1.000378
65 2 1.060052
65 2 1.130575
65 1 0.721595
65 2 0.65556
65 2 1.873146
65 1 0.574088
65 1 0.60113
65 1 0.534682
65 2 0.681813
65 1 0.618726
65 2 0.548409
65 2 0.663449
65 2 0.464046
65 1 0.721474
65 1 0.480423
65 2 0.473193
65 1 0.460151
65 1 0.541608
65 1 0.527075
65 1 0.533739
65 2 0.660025
65 2 0.62957
65 2 0.792449
65 2 0.602224
65 2 0.739202
65 1 0.513437
65 2 0.681569
65 2 0.650464
65 2 0.582785
65 2 0.771656
65 2 0.976612
65 1 0.375045
65 1 0.494679
65 1 0.86599
65 1 0.76634
65 1 0.563876
65 2 0.561459
66 2 0.466824
66 1 0.523643
66 1 0.467229
66 1 0.452014
66 1 0.477472
66 2 0.446285
66 1 0.416364
66 1 0.478347
66 1 0.473234
66 2 0.626041
66 1 0.460902
66 2 0.662364
66 2 0.567894
66 2 0.491862
66 2 0.491925
66 2 0.532067
66 1 0.434916
66 1 0.491431
66 1 0.509767
66 2 0.613218
66 2 0.542835
66 2 0.557013
66 1 0.506513
66 1 0.568993
66 2 0.437805
66 1 0.711926
66 1 0.622937
66 1 0.489778
66 2 0.562724
66 2 0.501999
66 1 0.493489
66 2 0.445582
66 1 1.372083
66 2 0.605086
66 2 0.736572
66 2 0.430823
66 1 0.657592
66 1 0.579089
66 1 0.871944
66 2 0.616863
66 2 0.571444
66 2 0.519748
66 2 0.621639
66 2 0.544478
66 2 0.412787
66 1 0.375166
66 1 0.427948
66 1 0.630727
66 1 0.674675
66 1 0.565921
66 2 0.383495
66 2 0.459251
66 1 0.443527
66 1 0.413648
66 2 0.537031
66 1 0.839211
66 2 0.445032
66 1 0.697229
66 2 0.505454
66 1 0.46492
66 2 0.521478
66 1 0.440164
66 2 0.490285
66 1 0.450453
66 2 0.470632
66 2 0.599428
66 2 0.442405
66 1 0.539594
66 2 0.649672
66 1 0.5079
66 1 0.483332
66 2 0.484895
66 1 0.457107
66 2 0.490558
66 2 0.482651
66 2 0.405258
66 2 0.536693
66 1 0.519617
66 1 0.64642
66 2 0.51264
66 2 0.421973
66 1 0.491695
66 1 0.46533
66 1 0.498774
66 2 0.490084
66 2 0.594275
66 2 0.51842
66 1 0.461232
66 1 0.39864
66 1 0.52275
66 1 0.537553
66 1 0.5677
66 2 0.419543
66 2 0.478296
66 1 1.112581
66 2 0.642666
66 2 0.508835
66 1 0.581017
66 1 0.481846
66 1 0.498625
66 2 0.554757
66 1 0.528244
66 2 0.503053
66 1 0.453516
66 2 0.445928
66 2 0.480009
66 1 0.43284
66 1 0.475583
66 1 0.436371
66 1 0.534917
66 1 0.461078
66 1 0.601977
66 1 0.589478
66 2 0.473187
66 2 0.514002
66 2 0.480459
66 1 0.561275
66 2 0.50273
66 1 0.531694
66 2 0.510675
66 1 0.502212
66 2 0.493127
66 2 0.413223
66 2 0.504694
66 2 0.563677
66 1 0.512168
66 2 0.895645
66 2 0.487906
66 1 0.416052
66 1 0.522264
66 2 0.54508
66 2 0.425333
66 1 0.469164
66 2 0.565933
66 2 0.579483
66 1 0.528303
66 1 0.455117
66 1 0.443991
66 2 0.462099
66 2 0.396112
66 2 0.60898
66 1 0.574686
66 1 0.410602
66 1 0.396641
66 1 0.400717
66 2 0.596179
66 2 0.446401
66 2 0.456539
66 1 0.65
66 1 0.444185
66 1 0.502267
66 2 0.42975
66 1 0.479512
66 2 0.528318
66 1 0.567127
66 2 0.387906
66 2 0.592016
66 1 0.518298
66 1 0.42093
66 1 0.622593
66 2 0.471592
66 1 0.432373
66 2 0.485923
66 2 0.509187
66 2 0.38867
66 1 0.376764
66 1 0.477501
66 2 0.470286
66 1 0.4711
66 1 0.455845
66 1 0.464456
66 1 0.400517
66 1 0.419918
66 2 0.494745
66 2 0.446892
66 2 0.424994
66 2 0.404594
66 2 0.569986
66 1 0.438821
66 2 0.463908
66 2 0.449337
66 2 0.533444
66 2 0.508241
66 2 0.411744
66 1 0.442555
66 1 0.460819
66 1 0.408699
66 2 0.484126
66 1 0.475744
66 1 0.420555
66 2 0.415305
67 2 0.474925
67 1 0.414522
67 1 0.502087
67 1 0.380571
67 1 0.425281
67 2 0.524009
67 1 0.442873
67 1 0.473883
67 1 0.566017
67 2 0.570559
67 1 0.40739
67 2 0.402951
67 2 0.647288
67 2 0.513441
67 1 0.528874
67 1 0.527123
67 1 0.519647
67 2 0.509453
67 2 0.425061
67 2 0.451804
67 1 0.493403
67 2 0.501512
67 1 0.525044
67 1 0.571646
67 1 0.552446
67 2 0.582151
67 2 0.50777
67 1 0.491222
67 2 0.435338
67 1 0.42142
67 2 0.442305
67 2 0.564374
67 2 0.849915
67 1 0.436174
67 1 0.726287
67 1 0.484185
67 2 0.488475
67 2 0.554017
67 2 0.952285
67 2 0.597904
67 2 0.526152
67 1 0.380944
67 1 0.481718
67 1 0.426475
67 1 0.394857
67 1 0.431253
67 2 0.455086
67 2 0.440539
67 1 0.470777
67 1 0.487568
67 2 0.367647
67 1 0.340399
67 2 0.48919
67 1 0.381414
67 2 0.64223
67 1 0.428358
67 2 0.527124
67 1 0.381021
67 1 0.391809
67 2 0.458748
67 2 0.660213
67 2 0.496594
67 1 0.520678
67 1 0.415947
67 1 0.507395
67 2 0.527085
67 1 0.488626
67 2 0.592733
67 2 0.460911
67 2 0.584259
67 2 0.452364
67 2 0.501842
67 1 0.541267
67 1 0.491466
67 2 0.523594
67 2 0.45567
67 1 0.504059
67 1 0.432984
67 1 0.451739
67 2 0.49876
67 2 0.481888
67 2 0.434686
67 1 0.532782
67 1 0.571577
67 1 0.432448
67 1 0.451205
67 1 0.532668
67 2 0.459434
67 2 0.499861
67 1 0.452822
67 2 0.534978
67 1 0.420634
67 1 0.439449
67 1 0.465556
67 2 0.44297
67 1 0.405081
67 1 0.474297
67 2 0.437342
67 1 0.449572
67 1 0.419647
67 1 0.398415
67 1 0.49961
67 1 0.499735
67 1 0.59333
67 2 0.470375
67 2 0.679217
67 2 0.464083
67 2 0.563307
67 1 0.456899
67 1 0.427372
67 2 0.606887
67 2 0.402433
67 2 0.493844
67 2 0.524063
67 1 0.498008
67 2 0.562037
67 2 0.719525
67 1 0.518413
67 1 0.42069
67 2 0.559438
67 2 0.538468
67 1 0.459763
67 2 0.45205
67 1 0.405471
67 1 0.512902
67 1 0.588552
67 2 1.08074
67 2 0.571109
67 2 0.643427
67 1 0.651844
67 1 0.60436
67 1 0.392226
67 1 0.556279
67 2 0.529797
67 2 0.509325
67 2 0.492874
67 1 0.533002
67 1 0.387775
67 1 0.407884
67 2 0.603319
67 1 0.3828
67 2 0.499566
67 1 0.474716
67 2 1.027529
67 2 0.550486
67 1 0.455376
67 1 0.43168
67 1 0.489581
67 2 0.465862
67 1 0.443315
67 2 0.568222
67 2 0.5165
67 2 0.418947
67 1 0.885751
67 1 0.565996
67 2 0.435465
67 1 0.373619
67 1 0.426337
67 1 0.429103
67 1 0.462404
67 1 0.51987
67 2 0.478691
67 2 0.455404
67 2 0.440884
67 2 0.484446
67 2 0.5633
67 1 0.440761
67 2 0.465919
67 2 0.403357
67 2 0.442784
67 2 0.532879
67 2 0.427666
67 1 0.378527
67 1 0.462812
67 1 0.402329
67 2 0.836783
67 1 0.43725
67 1 0.415321
67 2 0.378767
68 2 0.623181
68 1 0.526956
68 1 0.717731
68 1 0.604611
68 1 0.520158
68 2 0.535044
68 1 0.70119
68 1 0.508909
68 1 0.533862
68 2 0.404024
68 1 0.535504
68 2 0.693683
68 2 0.477864
68 2 0.410582
68 2 0.405934
68 1 0.591492
68 1 0.490847
68 1 0.365668
68 2 0.675133
68 2 0.506931
68 2 0.554408
68 1 0.551942
68 1 0.541467
68 2 1.362682
68 1 0.688507
68 1 0.432837
68 1 0.723676
68 2 0.731476
68 2 0.557621
68 1 0.595106
68 1 0.837413
68 2 0.661233
68 2 0.629763
68 2 0.528622
68 1 0.623444
68 1 0.570362
68 1 0.431259
68 2 0.449977
68 2 0.87614
68 2 0.677713
68 2 0.464433
68 2 0.641923
68 2 0.456339
68 1 0.553804
68 1 0.710306
68 1 0.5339
68 1 0.611973
68 1 0.594088
68 2 0.700805
68 2 0.588386
68 1 0.450805
68 1 0.500279
68 2 0.596406
68 1 0.41663
68 2 0.53985
68 1 0.596912
68 2 0.929136
68 1 0.607139
68 2 0.674679
68 1 0.52355
68 2 0.602369
68 1 0.51792
68 2 0.578429
68 2 0.607334
68 2 0.455327
68 1 0.632835
68 2 0.47568
68 1 0.380497
68 1 0.393272
68 2 0.58292
68 2 0.617668
68 2 0.628535
68 2 0.759722
68 2 0.693309
68 1 0.557538
68 1 0.499098
68 2 0.610239
68 2 0.814258
68 1 0.582951
68 1 0.612384
68 1 0.695913
68 2 0.59243
68 2 0.604564
68 2 1.264166
68 1 0.681898
68 1 0.673841
68 1 0.434695
68 1 0.50085
68 1 0.572343
68 2 0.553181
68 2 0.942731
68 1 0.562561
68 2 0.610087
68 1 0.564871
68 1 0.570335
68 1 0.431197
68 2 0.554009
68 1 0.543523
68 2 0.765714
68 1 0.675313
68 2 0.501572
68 2 0.693084
68 1 0.733301
68 1 0.876231
68 1 0.989215
68 1 0.662812
68 1 0.609289
68 1 0.547315
68 1 0.601484
68 2 0.581269
68 2 0.666127
68 2 0.531659
68 1 0.665532
68 2 0.555102
68 1 0.657562
68 2 0.924735
68 1 0.61174
68 2 0.444124
68 2 0.566301
68 2 0.475765
68 2 0.526554
68 1 0.637317
68 2 0.583517
68 2 0.540335
68 1 0.770535
68 1 0.63632
68 2 0.582577
68 2 0.623056
68 1 0.617768
68 2 0.532667
68 2 0.699542
68 1 0.499764
68 1 0.611923
68 1 0.430266
68 2 0.576105
68 2 0.534687
68 2 0.431021
68 1 0.476627
68 1 0.421404
68 1 0.732812
68 1 0.547709
68 2 0.601953
68 2 0.476317
68 2 0.469148
68 1 0.589954
68 1 0.554148
68 1 0.599744
68 2 1.258926
68 1 0.596685
68 2 0.728873
68 1 0.49581
68 2 0.463961
68 2 0.577424
68 1 0.649061
